genotype,pre_freq,pre_n,post_freq,post_n,change
N-000000000010021001,4.036937982540243e-06,2,4.953683063357606e-05,1,9.033244564208271
N-001201010101021010,8.073875965080486e-06,4,4.953683063357606e-05,1,4.5694866039672375
N-010111000111011020,0.0,0,4.953683063357606e-05,1,49.536830633576066
N-001111101001101010,0.0,0,4.953683063357606e-05,1,49.536830633576066
N-000010001001020000,0.0,0,4.953683063357606e-05,1,49.536830633576066
N-000001001000001010,6.055406973810365e-06,3,0.0001486104919007282,3,20.205083201590153
N-000000000001001011,2.0184689912701216e-05,10,9.907366126715212e-05,2,3.7238671738665983
N-010010010100000000,2.0184689912701214e-06,1,4.953683063357606e-05,1,15.74253761749297
N-000001001110100120,2.0184689912701214e-06,1,9.907366126715212e-05,2,32.153781455625555
N-110000001001000101,0.0,0,4.953683063357606e-05,1,49.536830633576066
N-000200001001000100,0.0,0,4.953683063357606e-05,1,49.536830633576066
N-000210200100020000,0.0,0,4.953683063357606e-05,1,49.536830633576066
N-100101100000000100,0.0,0,4.953683063357606e-05,1,49.536830633576066
N-100011200000000000,2.0184689912701216e-05,10,4.953683063357606e-05,1,1.3855355373069143
N-010101201011000020,0.0,0,4.953683063357606e-05,1,49.536830633576066
N-010000010000010000,6.055406973810365e-06,3,4.953683063357606e-05,1,6.162851246025711
N-001000000000001111,3.633244184286219e-05,18,4.953683063357606e-05,1,0.3536974314804565
N-000010000000010010,2.8258565877781702e-05,14,4.953683063357606e-05,1,0.7272490676637229
N-010111200000000000,1.4129282938890851e-05,7,4.953683063357606e-05,1,2.340332178180613
N-011101201111100010,1.614775193016097e-05,8,4.953683063357606e-05,1,1.9471402921736607
N-100201000001121011,0.0,0,4.953683063357606e-05,1,49.536830633576066
N-100000001100000010,0.0,0,4.953683063357606e-05,1,49.536830633576066
N-000100200001000000,0.0,0,4.953683063357606e-05,1,49.536830633576066
N-010110110001000000,0.0,0,4.953683063357606e-05,1,49.536830633576066
N-110001201110111100,0.0,0,0.00019814732253430425,4,198.14732253430427
N-001000100012110010,0.0,0,4.953683063357606e-05,1,49.536830633576066
N-000000001002100000,8.073875965080486e-06,4,9.907366126715212e-05,2,10.028766720227528
N-101101201011020000,4.036937982540243e-06,2,4.953683063357606e-05,1,9.033244564208271
N-000201201101100000,0.0,0,4.953683063357606e-05,1,49.536830633576066
N-010110110012001101,0.0,0,4.953683063357606e-05,1,49.536830633576066
N-011011000001000101,0.0,0,4.953683063357606e-05,1,49.536830633576066
N-110100001112021010,0.0,0,4.953683063357606e-05,1,49.536830633576066
N-010211101001110121,2.0184689912701214e-06,1,4.953683063357606e-05,1,15.74253761749297
N-101201201111100110,0.0,0,4.953683063357606e-05,1,49.536830633576066
N-100101200000100001,0.0,0,4.953683063357606e-05,1,49.536830633576066
N-000100200001000001,0.0,0,4.953683063357606e-05,1,49.536830633576066
N-001110101112000021,0.0,0,4.953683063357606e-05,1,49.536830633576066
N-000010000010000100,2.0184689912701214e-06,1,4.953683063357606e-05,1,15.74253761749297
N-001110001102020021,0.0,0,4.953683063357606e-05,1,49.536830633576066
N-010010000000110100,0.0,0,4.953683063357606e-05,1,49.536830633576066
N-101010011112010011,0.0,0,4.953683063357606e-05,1,49.536830633576066
N-000010200001020110,0.0,0,4.953683063357606e-05,1,49.536830633576066
N-000000010001020000,4.036937982540243e-06,2,4.953683063357606e-05,1,9.033244564208271
N-101000001001000000,4.036937982540243e-06,2,4.953683063357606e-05,1,9.033244564208271
N-110000101000120000,0.0,0,4.953683063357606e-05,1,49.536830633576066
N-000010010100001000,2.0184689912701214e-06,1,4.953683063357606e-05,1,15.74253761749297
N-001000100000000020,1.211081394762073e-05,6,4.953683063357606e-05,1,2.8545913957346003
N-010000000011000000,8.073875965080486e-06,4,4.953683063357606e-05,1,4.5694866039672375
N-001201000001001110,0.0,0,4.953683063357606e-05,1,49.536830633576066
N-000101101010020020,0.0,0,4.953683063357606e-05,1,49.536830633576066
N-000101001002000111,0.0,0,4.953683063357606e-05,1,49.536830633576066
N-011100010000010010,0.0,0,4.953683063357606e-05,1,49.536830633576066
N-000211200002001100,0.0,0,4.953683063357606e-05,1,49.536830633576066
N-011210200110120011,2.0184689912701214e-06,1,4.953683063357606e-05,1,15.74253761749297
N-101000100000120120,2.0184689912701214e-06,1,4.953683063357606e-05,1,15.74253761749297
N-101201200002011100,0.0,0,4.953683063357606e-05,1,49.536830633576066
N-000010000000020100,1.4129282938890851e-05,7,4.953683063357606e-05,1,2.340332178180613
N-010101010100101010,0.0,0,4.953683063357606e-05,1,49.536830633576066
N-000110001012121110,0.0,0,4.953683063357606e-05,1,49.536830633576066
N-000100000000000011,1.8166220921431094e-05,9,4.953683063357606e-05,1,1.6367655283085718
N-001101100000011000,2.0184689912701214e-06,1,4.953683063357606e-05,1,15.74253761749297
N-100100001010000000,6.055406973810365e-06,3,4.953683063357606e-05,1,6.162851246025711
N-010011000000001000,0.0,0,4.953683063357606e-05,1,49.536830633576066
N-101211000001121001,0.0,0,4.953683063357606e-05,1,49.536830633576066
N-001000000002001000,1.211081394762073e-05,6,4.953683063357606e-05,1,2.8545913957346003
N-000001200110111101,0.0,0,4.953683063357606e-05,1,49.536830633576066
N-010001100000110000,0.0,0,4.953683063357606e-05,1,49.536830633576066
N-000010110000020000,0.0,0,4.953683063357606e-05,1,49.536830633576066
N-000000100000110000,1.0092344956350608e-05,5,9.907366126715212e-05,2,8.021867031808975
N-000200001001000000,4.036937982540243e-06,2,4.953683063357606e-05,1,9.033244564208271
N-000000010102010000,4.036937982540243e-06,2,4.953683063357606e-05,1,9.033244564208271
N-000000011012100000,0.0,0,4.953683063357606e-05,1,49.536830633576066
N-000001000110000010,0.0,0,4.953683063357606e-05,1,49.536830633576066
N-000010200011020000,2.0184689912701214e-06,1,4.953683063357606e-05,1,15.74253761749297
N-000010200000000020,2.0184689912701214e-06,1,4.953683063357606e-05,1,15.74253761749297
N-000010000000001100,3.4313972851592065e-05,17,4.953683063357606e-05,1,0.43107179829237774
N-000001000010100001,0.0,0,4.953683063357606e-05,1,49.536830633576066
N-110111010112011000,0.0,0,4.953683063357606e-05,1,49.536830633576066
N-110010100000000000,1.8166220921431094e-05,9,4.953683063357606e-05,1,1.6367655283085718
N-000000100000010110,1.211081394762073e-05,6,9.907366126715212e-05,2,6.632909876301987
N-001010001000011110,0.0,0,4.953683063357606e-05,1,49.536830633576066
N-011111100001020000,4.036937982540243e-06,2,4.953683063357606e-05,1,9.033244564208271
N-010000100000000010,8.073875965080486e-06,4,4.953683063357606e-05,1,4.5694866039672375
N-111011200012011110,8.073875965080486e-06,4,4.953683063357606e-05,1,4.5694866039672375
N-010000000000101001,6.055406973810365e-06,3,4.953683063357606e-05,1,6.162851246025711
N-110110110012001011,0.0,0,4.953683063357606e-05,1,49.536830633576066
N-011201001102100010,0.0,0,4.953683063357606e-05,1,49.536830633576066
N-010101110100120020,0.0,0,4.953683063357606e-05,1,49.536830633576066
N-000200010000001020,0.0,0,4.953683063357606e-05,1,49.536830633576066
N-111200110000000010,2.0184689912701214e-06,1,4.953683063357606e-05,1,15.74253761749297
N-001000211000000000,0.0,0,4.953683063357606e-05,1,49.536830633576066
N-010101110102021010,0.0,0,4.953683063357606e-05,1,49.536830633576066
N-010000100111100100,0.0,0,4.953683063357606e-05,1,49.536830633576066
N-100001201000000001,0.0,0,4.953683063357606e-05,1,49.536830633576066
N-000001011010000000,4.036937982540243e-06,2,4.953683063357606e-05,1,9.033244564208271
N-001001101000010010,0.0,0,4.953683063357606e-05,1,49.536830633576066
N-001000001000000100,1.211081394762073e-05,6,4.953683063357606e-05,1,2.8545913957346003
N-000001000001000010,1.8166220921431094e-05,9,9.907366126715212e-05,2,4.221355930174672
N-010001110000100100,0.0,0,4.953683063357606e-05,1,49.536830633576066
N-000000100111010000,2.0184689912701214e-06,1,4.953683063357606e-05,1,15.74253761749297
N-110211101112111011,0.0,0,4.953683063357606e-05,1,49.536830633576066
N-011211200000001121,3.4313972851592065e-05,17,4.953683063357606e-05,1,0.43107179829237774
N-001000000000010100,2.624009688651158e-05,13,4.953683063357606e-05,1,0.8552368166722739
N-000000010100000000,5.6517131755563404e-05,28,4.953683063357606e-05,1,-0.12136038270566517
N-100000000001000020,4.036937982540243e-06,2,4.953683063357606e-05,1,9.033244564208271
N-111000000010000001,0.0,0,4.953683063357606e-05,1,49.536830633576066
N-001100001011111010,0.0,0,4.953683063357606e-05,1,49.536830633576066
N-001010200000100000,2.0184689912701214e-06,1,4.953683063357606e-05,1,15.74253761749297
N-101101201011100010,2.0184689912701214e-06,1,4.953683063357606e-05,1,15.74253761749297
N-100000010011001000,0.0,0,4.953683063357606e-05,1,49.536830633576066
N-010110110012001111,0.0,0,9.907366126715212e-05,2,99.07366126715213
N-000000210000010010,0.0,0,4.953683063357606e-05,1,49.536830633576066
N-000000000100101000,1.614775193016097e-05,8,4.953683063357606e-05,1,1.9471402921736607
N-010100110100110100,4.036937982540243e-06,2,4.953683063357606e-05,1,9.033244564208271
N-000101211002000000,0.0,0,4.953683063357606e-05,1,49.536830633576066
N-101000201000020000,0.0,0,4.953683063357606e-05,1,49.536830633576066
N-101100111102111001,0.0,0,4.953683063357606e-05,1,49.536830633576066
N-110000100001020000,2.0184689912701214e-06,1,4.953683063357606e-05,1,15.74253761749297
N-000011000001000000,1.8166220921431094e-05,9,4.953683063357606e-05,1,1.6367655283085718
N-001101000010101000,0.0,0,4.953683063357606e-05,1,49.536830633576066
N-100100201001101011,2.0184689912701214e-06,1,4.953683063357606e-05,1,15.74253761749297
N-000210211102021011,0.0,0,4.953683063357606e-05,1,49.536830633576066
N-001201201011010000,0.0,0,4.953683063357606e-05,1,49.536830633576066
N-000001001001101010,0.0,0,4.953683063357606e-05,1,49.536830633576066
N-000000001000101000,3.4313972851592065e-05,17,4.953683063357606e-05,1,0.43107179829237774
N-110001200000000000,1.4129282938890851e-05,7,4.953683063357606e-05,1,2.340332178180613
N-000000201110111120,2.0184689912701214e-06,1,4.953683063357606e-05,1,15.74253761749297
N-001201000111021000,0.0,0,4.953683063357606e-05,1,49.536830633576066
N-001201000111011110,0.0,0,4.953683063357606e-05,1,49.536830633576066
N-000200011000000000,4.036937982540243e-06,2,4.953683063357606e-05,1,9.033244564208271
N-000000211111110011,0.0,0,4.953683063357606e-05,1,49.536830633576066
N-010000010000001000,8.073875965080486e-06,4,4.953683063357606e-05,1,4.5694866039672375
N-000000000101010010,4.036937982540243e-06,2,4.953683063357606e-05,1,9.033244564208271
N-001010001002101010,4.036937982540243e-06,2,4.953683063357606e-05,1,9.033244564208271
N-000010001001010000,1.211081394762073e-05,6,4.953683063357606e-05,1,2.8545913957346003
N-000001001110101020,0.0,0,4.953683063357606e-05,1,49.536830633576066
N-000010000000020110,8.073875965080486e-06,4,4.953683063357606e-05,1,4.5694866039672375
N-000110000010000010,4.036937982540243e-06,2,9.907366126715212e-05,2,18.86795581244832
N-010010210110120010,2.0184689912701214e-06,1,4.953683063357606e-05,1,15.74253761749297
N-000010000010001000,8.073875965080486e-06,4,4.953683063357606e-05,1,4.5694866039672375
N-001210210102021011,0.0,0,9.907366126715212e-05,2,99.07366126715213
N-001000001110101100,0.0,0,4.953683063357606e-05,1,49.536830633576066
N-110000010000010000,2.0184689912701214e-06,1,4.953683063357606e-05,1,15.74253761749297
N-000211200102021011,0.0,0,4.953683063357606e-05,1,49.536830633576066
N-011010000000020000,6.055406973810365e-06,3,4.953683063357606e-05,1,6.162851246025711
N-010101000000100110,0.0,0,4.953683063357606e-05,1,49.536830633576066
N-011001100002011121,0.0,0,4.953683063357606e-05,1,49.536830633576066
N-000210200010121001,0.0,0,4.953683063357606e-05,1,49.536830633576066
N-101001210102120120,6.055406973810365e-06,3,4.953683063357606e-05,1,6.162851246025711
N-000011010010100000,0.0,0,4.953683063357606e-05,1,49.536830633576066
N-000011000000000100,1.4129282938890851e-05,7,4.953683063357606e-05,1,2.340332178180613
N-000100000102020000,0.0,0,4.953683063357606e-05,1,49.536830633576066
N-011100110000100110,0.0,0,4.953683063357606e-05,1,49.536830633576066
N-010010000000000100,1.8166220921431094e-05,9,4.953683063357606e-05,1,1.6367655283085718
N-110011000002000001,2.0184689912701214e-06,1,4.953683063357606e-05,1,15.74253761749297
N-000010200002010010,0.0,0,4.953683063357606e-05,1,49.536830633576066
N-000010100000010100,0.0,0,4.953683063357606e-05,1,49.536830633576066
N-100001000000000110,1.211081394762073e-05,6,4.953683063357606e-05,1,2.8545913957346003
N-001000200002000001,2.0184689912701214e-06,1,4.953683063357606e-05,1,15.74253761749297
N-000011100000001010,0.0,0,4.953683063357606e-05,1,49.536830633576066
N-101011200001121011,0.0,0,4.953683063357606e-05,1,49.536830633576066
N-100011000001000000,4.036937982540243e-06,2,4.953683063357606e-05,1,9.033244564208271
N-001001201110111100,0.0,0,4.953683063357606e-05,1,49.536830633576066
N-010001100000020000,0.0,0,4.953683063357606e-05,1,49.536830633576066
N-000101200010011100,0.0,0,4.953683063357606e-05,1,49.536830633576066
N-001001000000021101,0.0,0,4.953683063357606e-05,1,49.536830633576066
N-001200210000000000,0.0,0,4.953683063357606e-05,1,49.536830633576066
N-000001210111010001,0.0,0,4.953683063357606e-05,1,49.536830633576066
N-000200001000001000,8.073875965080486e-06,4,4.953683063357606e-05,1,4.5694866039672375
N-100010010002000000,2.0184689912701214e-06,1,4.953683063357606e-05,1,15.74253761749297
N-000000000011001110,2.0184689912701214e-06,1,4.953683063357606e-05,1,15.74253761749297
N-101000110100001000,0.0,0,4.953683063357606e-05,1,49.536830633576066
N-100011000000100000,4.036937982540243e-06,2,4.953683063357606e-05,1,9.033244564208271
N-010201001112100000,0.0,0,4.953683063357606e-05,1,49.536830633576066
N-110211100012011111,0.0,0,4.953683063357606e-05,1,49.536830633576066
N-000000100002011010,0.0,0,4.953683063357606e-05,1,49.536830633576066
N-010000110000000000,8.073875965080486e-06,4,9.907366126715212e-05,2,10.028766720227528
N-100000010102100111,0.0,0,4.953683063357606e-05,1,49.536830633576066
N-010000000000100010,2.220315890397134e-05,11,4.953683063357606e-05,1,1.1780151074570466
N-011000100000101000,0.0,0,4.953683063357606e-05,1,49.536830633576066
N-001001100002020010,2.0184689912701214e-06,1,4.953683063357606e-05,1,15.74253761749297
N-101211210012011001,0.0,0,4.953683063357606e-05,1,49.536830633576066
N-110000100100000000,2.0184689912701214e-06,1,4.953683063357606e-05,1,15.74253761749297
N-100000200000120120,0.0,0,4.953683063357606e-05,1,49.536830633576066
N-000101210110110111,0.0,0,4.953683063357606e-05,1,49.536830633576066
N-100000000000001021,9.486804258969571e-05,47,4.953683063357606e-05,1,-0.47285008363143566
N-010011210000120101,2.0184689912701214e-06,1,4.953683063357606e-05,1,15.74253761749297
N-010010011010000001,0.0,0,4.953683063357606e-05,1,49.536830633576066
N-000101210000000001,0.0,0,9.907366126715212e-05,2,99.07366126715213
N-100011110110110111,0.0,0,4.953683063357606e-05,1,49.536830633576066
N-110211210012011011,0.0,0,4.953683063357606e-05,1,49.536830633576066
N-100000110002100121,4.036937982540243e-06,2,4.953683063357606e-05,1,9.033244564208271
N-000000200010100010,4.036937982540243e-06,2,4.953683063357606e-05,1,9.033244564208271
N-011201100012020121,0.0,0,4.953683063357606e-05,1,49.536830633576066
N-000011200110011111,0.0,0,4.953683063357606e-05,1,49.536830633576066
N-100000110002120121,0.0,0,4.953683063357606e-05,1,49.536830633576066
N-000001000002000011,2.0184689912701214e-06,1,4.953683063357606e-05,1,15.74253761749297
N-111211100102111111,0.0,0,4.953683063357606e-05,1,49.536830633576066
N-010001201010111000,0.0,0,4.953683063357606e-05,1,49.536830633576066
N-000200000000101020,2.0184689912701214e-06,1,4.953683063357606e-05,1,15.74253761749297
N-110000000001020000,2.0184689912701214e-06,1,4.953683063357606e-05,1,15.74253761749297
N-010010000000100010,8.073875965080486e-06,4,4.953683063357606e-05,1,4.5694866039672375
N-100001101112011000,2.0184689912701214e-06,1,4.953683063357606e-05,1,15.74253761749297
N-010000000000100101,4.036937982540243e-06,2,4.953683063357606e-05,1,9.033244564208271
N-101201100001121021,0.0,0,4.953683063357606e-05,1,49.536830633576066
N-000001100001000001,2.0184689912701214e-06,1,4.953683063357606e-05,1,15.74253761749297
N-000001001002001011,0.0,0,4.953683063357606e-05,1,49.536830633576066
N-010000000000020120,1.0092344956350608e-05,5,4.953683063357606e-05,1,3.55600964741388
N-010011100000000000,1.0092344956350608e-05,5,4.953683063357606e-05,1,3.55600964741388
N-001201201110000121,0.0,0,4.953683063357606e-05,1,49.536830633576066
N-000011011010010101,0.0,0,4.953683063357606e-05,1,49.536830633576066
N-001000000010000001,1.614775193016097e-05,8,4.953683063357606e-05,1,1.9471402921736607
N-011010000001010000,2.0184689912701214e-06,1,4.953683063357606e-05,1,15.74253761749297
N-000000001110121120,2.0184689912701214e-06,1,4.953683063357606e-05,1,15.74253761749297
N-011101001112100000,0.0,0,4.953683063357606e-05,1,49.536830633576066
N-000100200000001000,2.0184689912701214e-06,1,4.953683063357606e-05,1,15.74253761749297
N-000001000000120120,0.0,0,4.953683063357606e-05,1,49.536830633576066
N-000200100000001001,0.0,0,4.953683063357606e-05,1,49.536830633576066
N-001010000001100000,1.8166220921431094e-05,9,4.953683063357606e-05,1,1.6367655283085718
N-100001000001000000,4.64247867992128e-05,23,4.953683063357606e-05,1,0.0656206183390775
N-000000001010100010,4.036937982540243e-06,2,4.953683063357606e-05,1,9.033244564208271
N-111101010012120111,0.0,0,4.953683063357606e-05,1,49.536830633576066
N-000001000000120010,6.055406973810365e-06,3,4.953683063357606e-05,1,6.162851246025711
N-000010001011020100,4.036937982540243e-06,2,4.953683063357606e-05,1,9.033244564208271
N-001200000001020000,4.036937982540243e-06,2,4.953683063357606e-05,1,9.033244564208271
N-001000200000000010,4.036937982540243e-06,2,4.953683063357606e-05,1,9.033244564208271
N-110010201000001000,2.0184689912701214e-06,1,4.953683063357606e-05,1,15.74253761749297
N-000011000011001000,2.0184689912701214e-06,1,4.953683063357606e-05,1,15.74253761749297
N-000110000100020000,0.0,0,4.953683063357606e-05,1,49.536830633576066
N-110010200000000000,1.8166220921431094e-05,9,4.953683063357606e-05,1,1.6367655283085718
N-100000000100011000,4.036937982540243e-06,2,4.953683063357606e-05,1,9.033244564208271
N-000010110110110021,0.0,0,4.953683063357606e-05,1,49.536830633576066
N-000100001012000000,4.036937982540243e-06,2,4.953683063357606e-05,1,9.033244564208271
N-110101000000000000,1.4129282938890851e-05,7,4.953683063357606e-05,1,2.340332178180613
N-111001201110111100,0.0,0,4.953683063357606e-05,1,49.536830633576066
N-100010100000000000,4.036937982540243e-05,20,4.953683063357606e-05,1,0.22159990908407223
N-001010000001100010,2.0184689912701214e-06,1,4.953683063357606e-05,1,15.74253761749297
N-100010001001020100,0.0,0,4.953683063357606e-05,1,49.536830633576066
N-100000001001001010,2.0184689912701214e-06,1,4.953683063357606e-05,1,15.74253761749297
N-100010001011020100,2.0184689912701214e-06,1,4.953683063357606e-05,1,15.74253761749297
N-100010110101011011,0.0,0,4.953683063357606e-05,1,49.536830633576066
N-100100001111120011,0.0,0,4.953683063357606e-05,1,49.536830633576066
N-001100110010000000,0.0,0,9.907366126715212e-05,2,99.07366126715213
N-010000100100000000,8.073875965080486e-06,4,4.953683063357606e-05,1,4.5694866039672375
N-110011110011021001,0.0,0,4.953683063357606e-05,1,49.536830633576066
N-000011101111101111,0.0,0,4.953683063357606e-05,1,49.536830633576066
N-101100001000000000,3.0277034869051824e-05,15,4.953683063357606e-05,1,0.6157807428088885
N-110110010011001111,0.0,0,4.953683063357606e-05,1,49.536830633576066
N-001001000010000010,2.0184689912701214e-06,1,4.953683063357606e-05,1,15.74253761749297
N-000000110002000000,0.0,0,4.953683063357606e-05,1,49.536830633576066
N-000000001110120120,2.0184689912701214e-06,1,4.953683063357606e-05,1,15.74253761749297
N-010110200000100121,0.0,0,4.953683063357606e-05,1,49.536830633576066
N-100100201101020001,2.0184689912701214e-06,1,4.953683063357606e-05,1,15.74253761749297
N-101001101110110000,0.0,0,4.953683063357606e-05,1,49.536830633576066
N-000110010000001010,0.0,0,4.953683063357606e-05,1,49.536830633576066
N-000100000000020020,4.036937982540243e-06,2,4.953683063357606e-05,1,9.033244564208271
N-100101200000100000,0.0,0,4.953683063357606e-05,1,49.536830633576066
N-000001000000000011,3.835091083413231e-05,19,4.953683063357606e-05,1,0.28426075946738383
N-110211101112110111,0.0,0,4.953683063357606e-05,1,49.536830633576066
N-000111200001020010,0.0,0,4.953683063357606e-05,1,49.536830633576066
N-000210200002001100,0.0,0,4.953683063357606e-05,1,49.536830633576066
N-001000000000010010,2.8258565877781702e-05,14,4.953683063357606e-05,1,0.7272490676637229
N-001000000001000100,1.614775193016097e-05,8,9.907366126715212e-05,2,4.835963902133071
N-001101200100100000,0.0,0,4.953683063357606e-05,1,49.536830633576066
N-000001200110020000,0.0,0,4.953683063357606e-05,1,49.536830633576066
N-001001001111020010,0.0,0,4.953683063357606e-05,1,49.536830633576066
N-001100000000010011,0.0,0,4.953683063357606e-05,1,49.536830633576066
N-011000000000100000,4.036937982540243e-05,20,9.907366126715212e-05,2,1.419027350410096
N-100000210100010010,0.0,0,4.953683063357606e-05,1,49.536830633576066
N-000000000000110100,2.8258565877781702e-05,14,4.953683063357606e-05,1,0.7272490676637229
N-000001001002010011,0.0,0,4.953683063357606e-05,1,49.536830633576066
N-000200001111111011,0.0,0,4.953683063357606e-05,1,49.536830633576066
N-100200001011110011,0.0,0,4.953683063357606e-05,1,49.536830633576066
N-000210200011100000,0.0,0,0.0001486104919007282,3,148.6104919007282
N-001200200011100000,0.0,0,4.953683063357606e-05,1,49.536830633576066
N-000000000010001011,1.4129282938890851e-05,7,4.953683063357606e-05,1,2.340332178180613
N-100011100002010000,4.036937982540243e-06,2,4.953683063357606e-05,1,9.033244564208271
N-110210011112121110,0.0,0,4.953683063357606e-05,1,49.536830633576066
N-000001000000001001,2.624009688651158e-05,13,4.953683063357606e-05,1,0.8552368166722739
N-101011200001120010,4.036937982540243e-06,2,4.953683063357606e-05,1,9.033244564208271
N-000200100000100000,0.0,0,4.953683063357606e-05,1,49.536830633576066
N-000001000001010001,2.0184689912701214e-06,1,4.953683063357606e-05,1,15.74253761749297
N-101101201110100000,2.0184689912701214e-06,1,4.953683063357606e-05,1,15.74253761749297
N-010010001002000001,0.0,0,4.953683063357606e-05,1,49.536830633576066
N-000000010100000100,4.036937982540243e-06,2,4.953683063357606e-05,1,9.033244564208271
N-000000000001100001,2.0184689912701216e-05,10,0.0001486104919007282,3,6.062198810426282
N-010101110100010100,0.0,0,4.953683063357606e-05,1,49.536830633576066
N-000200000100000000,3.633244184286219e-05,18,4.953683063357606e-05,1,0.3536974314804565
N-110111101011000121,0.0,0,4.953683063357606e-05,1,49.536830633576066
N-011110000000000000,8.477569763334511e-05,42,9.907366126715212e-05,2,0.1666901468400149
N-000000001112111100,0.0,0,4.953683063357606e-05,1,49.536830633576066
N-000000201001100000,0.0,0,4.953683063357606e-05,1,49.536830633576066
N-100101200000000010,6.055406973810365e-06,3,4.953683063357606e-05,1,6.162851246025711
N-000200101000010000,0.0,0,4.953683063357606e-05,1,49.536830633576066
N-110011210000100000,2.0184689912701214e-06,1,4.953683063357606e-05,1,15.74253761749297
N-001210101002101020,0.0,0,4.953683063357606e-05,1,49.536830633576066
N-100100110010000000,2.0184689912701214e-06,1,4.953683063357606e-05,1,15.74253761749297
N-010211010001120010,0.0,0,4.953683063357606e-05,1,49.536830633576066
N-000201001111110010,0.0,0,4.953683063357606e-05,1,49.536830633576066
N-000000001011011000,0.0,0,4.953683063357606e-05,1,49.536830633576066
N-000200200000020010,0.0,0,9.907366126715212e-05,2,99.07366126715213
N-000010110110110010,0.0,0,4.953683063357606e-05,1,49.536830633576066
N-100000010000100020,0.0,0,4.953683063357606e-05,1,49.536830633576066
N-101200001001001000,0.0,0,4.953683063357606e-05,1,49.536830633576066
N-010000001001000000,8.073875965080486e-06,4,4.953683063357606e-05,1,4.5694866039672375
N-111011000002100120,0.0,0,4.953683063357606e-05,1,49.536830633576066
N-000101000000000100,1.0092344956350608e-05,5,4.953683063357606e-05,1,3.55600964741388
N-000000000001101010,8.073875965080486e-06,4,4.953683063357606e-05,1,4.5694866039672375
N-000100001111110111,0.0,0,4.953683063357606e-05,1,49.536830633576066
N-000000000001010011,1.4129282938890851e-05,7,4.953683063357606e-05,1,2.340332178180613
N-000010000000001011,2.8258565877781702e-05,14,4.953683063357606e-05,1,0.7272490676637229
N-000010010000001010,0.0,0,4.953683063357606e-05,1,49.536830633576066
N-100100000000010000,2.8258565877781702e-05,14,4.953683063357606e-05,1,0.7272490676637229
N-000000200000020011,0.0,0,4.953683063357606e-05,1,49.536830633576066
N-110110110012000101,0.0,0,4.953683063357606e-05,1,49.536830633576066
N-111210010011020001,0.0,0,4.953683063357606e-05,1,49.536830633576066
N-011100110000011100,0.0,0,4.953683063357606e-05,1,49.536830633576066
N-110001201111111100,0.0,0,4.953683063357606e-05,1,49.536830633576066
N-100010110111110011,0.0,0,4.953683063357606e-05,1,49.536830633576066
N-000201001101110001,0.0,0,4.953683063357606e-05,1,49.536830633576066
N-000011110100020000,2.0184689912701214e-06,1,4.953683063357606e-05,1,15.74253761749297
N-000000010000001001,2.8258565877781702e-05,14,4.953683063357606e-05,1,0.7272490676637229
N-101011010111010111,0.0,0,4.953683063357606e-05,1,49.536830633576066
N-100001010000000001,2.0184689912701214e-06,1,4.953683063357606e-05,1,15.74253761749297
N-001000000010100001,0.0,0,4.953683063357606e-05,1,49.536830633576066
N-010000000001000100,1.0092344956350608e-05,5,4.953683063357606e-05,1,3.55600964741388
N-000000111000010100,0.0,0,4.953683063357606e-05,1,49.536830633576066
N-100001211011020110,0.0,0,4.953683063357606e-05,1,49.536830633576066
N-010110110011001111,0.0,0,4.953683063357606e-05,1,49.536830633576066
N-111000000000100010,0.0,0,4.953683063357606e-05,1,49.536830633576066
N-000000011100000001,0.0,0,4.953683063357606e-05,1,49.536830633576066
N-100101200000010000,0.0,0,4.953683063357606e-05,1,49.536830633576066
N-000000200000020001,1.0092344956350608e-05,5,4.953683063357606e-05,1,3.55600964741388
N-100001001000100000,1.0092344956350608e-05,5,4.953683063357606e-05,1,3.55600964741388
N-101000001000020010,4.036937982540243e-06,2,4.953683063357606e-05,1,9.033244564208271
N-001001001012120010,2.0184689912701214e-06,1,4.953683063357606e-05,1,15.74253761749297
N-010011010010121021,2.0184689912701214e-06,1,4.953683063357606e-05,1,15.74253761749297
N-111101010100100010,0.0,0,4.953683063357606e-05,1,49.536830633576066
N-110010000002000000,6.055406973810365e-06,3,4.953683063357606e-05,1,6.162851246025711
N-011000110000100000,0.0,0,4.953683063357606e-05,1,49.536830633576066
N-001010100010121101,4.036937982540243e-06,2,4.953683063357606e-05,1,9.033244564208271
N-001010000110000000,0.0,0,4.953683063357606e-05,1,49.536830633576066
N-101210110010021101,2.0184689912701214e-06,1,4.953683063357606e-05,1,15.74253761749297
N-000000100012001000,0.0,0,4.953683063357606e-05,1,49.536830633576066
N-000200200011000000,4.036937982540243e-06,2,4.953683063357606e-05,1,9.033244564208271
N-111101201011010000,6.055406973810365e-06,3,4.953683063357606e-05,1,6.162851246025711
N-010001201101111100,0.0,0,4.953683063357606e-05,1,49.536830633576066
N-000000001011000001,0.0,0,4.953683063357606e-05,1,49.536830633576066
N-000000000001000110,3.4313972851592065e-05,17,4.953683063357606e-05,1,0.43107179829237774
N-000010000000000110,2.624009688651158e-05,13,4.953683063357606e-05,1,0.8552368166722739
N-000211101001110120,0.0,0,4.953683063357606e-05,1,49.536830633576066
N-000101100001000001,0.0,0,4.953683063357606e-05,1,49.536830633576066
